ticker,sector_bucket,sector,obs_date,obs_q,horizon_q,isc_score,isc_trend,isc_ratio,isc_regime,altman_z,altman_regime,piotroski_f,piotroski_regime,beneish_m,beneish_regime,composite_regime,total_return,ann_return,max_drawdown,realized_vol,sector_relative_return,n_forward_days,outcome_regime,price_source,q1_return,q2_return,q3_return,q4_return,q5_return,q6_return,q7_return,q8_return,q9_return,q10_return,q11_return,q12_return
ACN,industrial,Information Technology,2024-02-29,12,1,0.044789,-0.961,0.453,stable,4.087,safe,4,mixed,-2.132,clean,stable,-0.2371,-0.6612,-0.261,0.2706,-0.2439,63,rising,tiingo,-0.2371,0.1997,0.0689,-0.0412,-0.0904,-0.1836,0.034,-0.1753,-0.227,,,
ACN,industrial,Information Technology,2024-02-29,12,2,0.044789,-0.961,0.453,stable,4.087,safe,4,mixed,-2.132,clean,stable,-0.0847,-0.1622,-0.2689,0.2589,-0.1845,126,elevated,tiingo,-0.2371,0.1997,0.0689,-0.0412,-0.0904,-0.1836,0.034,-0.1753,-0.227,,,
ACN,industrial,Information Technology,2024-02-29,12,4,0.044789,-0.961,0.453,stable,4.087,safe,4,mixed,-2.132,clean,stable,-0.0619,-0.0619,-0.2689,0.2537,-0.2666,252,elevated,tiingo,-0.2371,0.1997,0.0689,-0.0412,-0.0904,-0.1836,0.034,-0.1753,-0.227,,,
ACN,industrial,Information Technology,2024-02-29,12,8,0.044789,-0.961,0.453,stable,4.087,safe,4,mixed,-2.132,clean,stable,-0.406,-0.2293,-0.508,0.2979,-0.916,504,distressed,tiingo,-0.2371,0.1997,0.0689,-0.0412,-0.0904,-0.1836,0.034,-0.1753,-0.227,,,
ACN,industrial,Information Technology,2024-02-29,12,12,0.044789,-0.961,0.453,stable,4.087,safe,4,mixed,-2.132,clean,stable,-0.5408,-0.2986,-0.5863,0.3074,-1.3818,553,distressed,tiingo,-0.2371,0.1997,0.0689,-0.0412,-0.0904,-0.1836,0.034,-0.1753,-0.227,,,
ADBE,industrial,Information Technology,2022-03-04,8,1,0.083539,0.9432,6.056,rising,4.452,safe,6,mixed,-1.772,manipulator,elevated,-0.0495,-0.1837,-0.196,0.4788,0.032,63,elevated,tiingo,-0.0495,-0.1434,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943
ADBE,industrial,Information Technology,2022-03-04,8,2,0.083539,0.9432,6.056,rising,4.452,safe,6,mixed,-1.772,manipulator,elevated,-0.1858,-0.337,-0.2304,0.4277,-0.0911,126,rising,tiingo,-0.0495,-0.1434,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943
ADBE,industrial,Information Technology,2022-03-04,8,4,0.083539,0.9432,6.056,rising,4.452,safe,6,mixed,-1.772,manipulator,elevated,-0.2374,-0.2374,-0.413,0.4448,-0.2645,252,rising,tiingo,-0.0495,-0.1434,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943
ADBE,industrial,Information Technology,2022-03-04,8,8,0.083539,0.9432,6.056,rising,4.452,safe,6,mixed,-1.772,manipulator,elevated,0.2298,0.109,-0.413,0.3854,-0.1073,504,rising,tiingo,-0.0495,-0.1434,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943
ADBE,industrial,Information Technology,2022-03-04,8,12,0.083539,0.9432,6.056,rising,4.452,safe,6,mixed,-1.772,manipulator,elevated,-0.0409,-0.0138,-0.413,0.3763,-0.4998,756,rising,tiingo,-0.0495,-0.1434,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943
ADBE,industrial,Information Technology,2022-09-02,10,1,0.181644,0.5414,1.408,rising,4.469,safe,7,strong,-2.04,clean,stable,-0.0723,-0.2593,-0.3057,0.5619,-0.1464,63,rising,tiingo,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943,-0.0406,-0.1584
ADBE,industrial,Information Technology,2022-09-02,10,2,0.181644,0.5414,1.408,rising,4.469,safe,7,strong,-2.04,clean,stable,-0.0634,-0.1228,-0.3057,0.4629,-0.2121,126,rising,tiingo,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943,-0.0406,-0.1584
ADBE,industrial,Information Technology,2022-09-02,10,4,0.181644,0.5414,1.408,rising,4.469,safe,7,strong,-2.04,clean,stable,0.5264,0.5264,-0.3057,0.3988,0.3118,252,rising,tiingo,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943,-0.0406,-0.1584
ADBE,industrial,Information Technology,2022-09-02,10,8,0.181644,0.5414,1.408,rising,4.469,safe,7,strong,-2.04,clean,stable,0.5304,0.2371,-0.3084,0.3699,-0.0904,504,rising,tiingo,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943,-0.0406,-0.1584
ADBE,industrial,Information Technology,2022-09-02,10,12,0.181644,0.5414,1.408,rising,4.469,safe,7,strong,-2.04,clean,stable,-0.0488,-0.0166,-0.4744,0.3648,-1.0627,756,rising,tiingo,-0.0723,0.0096,0.2555,0.2981,0.0717,-0.0767,-0.1761,0.2298,-0.0447,-0.1943,-0.0406,-0.1584
ADBE,industrial,Information Technology,2023-06-02,12,1,0.18012,-0.5801,0.704,elevated,4.574,safe,8,strong,-2.236,clean,stable,0.2907,1.775,-0.0746,0.2863,0.2839,63,stable,tiingo,0.2907,0.0875,-0.1104,-0.1771,0.283,-0.1025,-0.1295,-0.0723,-0.1397,-0.0346,-0.2054,-0.1386
ADBE,industrial,Information Technology,2023-06-02,12,2,0.18012,-0.5801,0.704,elevated,4.574,safe,8,strong,-2.236,clean,stable,0.4036,0.97,-0.1103,0.2846,0.3038,126,stable,tiingo,0.2907,0.0875,-0.1104,-0.1771,0.283,-0.1025,-0.1295,-0.0723,-0.1397,-0.0346,-0.2054,-0.1386
ADBE,industrial,Information Technology,2023-06-02,12,4,0.18012,-0.5801,0.704,elevated,4.574,safe,8,strong,-2.236,clean,stable,0.0275,0.0275,-0.3084,0.3236,-0.1772,252,rising,tiingo,0.2907,0.0875,-0.1104,-0.1771,0.283,-0.1025,-0.1295,-0.0723,-0.1397,-0.0346,-0.2054,-0.1386
ADBE,industrial,Information Technology,2023-06-02,12,8,0.18012,-0.5801,0.704,elevated,4.574,safe,8,strong,-2.236,clean,stable,-0.0446,-0.0225,-0.4644,0.3476,-0.5546,504,rising,tiingo,0.2907,0.0875,-0.1104,-0.1771,0.283,-0.1025,-0.1295,-0.0723,-0.1397,-0.0346,-0.2054,-0.1386
ADBE,industrial,Information Technology,2023-06-02,12,12,0.18012,-0.5801,0.704,elevated,4.574,safe,8,strong,-2.236,clean,stable,-0.4569,-0.1879,-0.645,0.3404,-1.2979,739,distressed,tiingo,0.2907,0.0875,-0.1104,-0.1771,0.283,-0.1025,-0.1295,-0.0723,-0.1397,-0.0346,-0.2054,-0.1386
ADBE,industrial,Information Technology,2024-03-01,14,1,0.097705,-0.7997,0.769,stable,4.479,safe,7,strong,-2.724,clean,stable,-0.221,-0.6317,-0.232,0.3901,-0.2314,63,rising,tiingo,-0.221,0.2915,-0.1018,-0.1254,-0.0827,-0.1682,-0.0509,-0.1321,-0.1643,,,
ADBE,industrial,Information Technology,2024-03-01,14,2,0.097705,-0.7997,0.769,stable,4.479,safe,7,strong,-2.724,clean,stable,0.0061,0.0122,-0.2419,0.3757,-0.1,126,elevated,tiingo,-0.221,0.2915,-0.1018,-0.1254,-0.0827,-0.1682,-0.0509,-0.1321,-0.1643,,,
ADBE,industrial,Information Technology,2024-03-01,14,4,0.097705,-0.7997,0.769,stable,4.479,safe,7,strong,-2.724,clean,stable,-0.2096,-0.2096,-0.308,0.359,-0.3449,252,rising,tiingo,-0.221,0.2915,-0.1018,-0.1254,-0.0827,-0.1682,-0.0509,-0.1321,-0.1643,,,
ADBE,industrial,Information Technology,2024-03-01,14,8,0.097705,-0.7997,0.769,stable,4.479,safe,7,strong,-2.724,clean,stable,-0.5032,-0.2952,-0.5794,0.3483,-0.8815,504,distressed,tiingo,-0.221,0.2915,-0.1018,-0.1254,-0.0827,-0.1682,-0.0509,-0.1321,-0.1643,,,
ADBE,industrial,Information Technology,2024-03-01,14,12,0.097705,-0.7997,0.769,stable,4.479,safe,7,strong,-2.724,clean,stable,-0.5849,-0.3306,-0.6158,0.3535,-1.1276,552,distressed,tiingo,-0.221,0.2915,-0.1018,-0.1254,-0.0827,-0.1682,-0.0509,-0.1321,-0.1643,,,
AMD,industrial,Information Technology,2022-03-26,8,1,0.207831,0.9453,3.224,rising,4.343,safe,6,mixed,-2.076,clean,elevated,-0.3282,-0.7963,-0.3445,0.6813,-0.2467,63,distressed,tiingo,-0.3282,-0.1685,-0.0581,0.5187,0.1577,-0.0762,0.4476,0.2325,-0.1399,0.0405,-0.2538,-0.1591
AMD,industrial,Information Technology,2022-03-26,8,2,0.207831,0.9453,3.224,rising,4.343,safe,6,mixed,-2.076,clean,elevated,-0.4414,-0.6879,-0.462,0.5947,-0.3467,126,distressed,tiingo,-0.3282,-0.1685,-0.0581,0.5187,0.1577,-0.0762,0.4476,0.2325,-0.1399,0.0405,-0.2538,-0.1591
AMD,industrial,Information Technology,2022-03-26,8,4,0.207831,0.9453,3.224,rising,4.343,safe,6,mixed,-2.076,clean,elevated,-0.2008,-0.2008,-0.5461,0.5817,-0.2279,252,distressed,tiingo,-0.3282,-0.1685,-0.0581,0.5187,0.1577,-0.0762,0.4476,0.2325,-0.1399,0.0405,-0.2538,-0.1591
AMD,industrial,Information Technology,2022-03-26,8,8,0.207831,0.9453,3.224,rising,4.343,safe,6,mixed,-2.076,clean,elevated,0.5248,0.2348,-0.5461,0.5276,0.1877,504,distressed,tiingo,-0.3282,-0.1685,-0.0581,0.5187,0.1577,-0.0762,0.4476,0.2325,-0.1399,0.0405,-0.2538,-0.1591
AMD,industrial,Information Technology,2022-03-26,8,12,0.207831,0.9453,3.224,rising,4.343,safe,6,mixed,-2.076,clean,elevated,-0.1437,-0.0504,-0.5461,0.5057,-0.6026,756,distressed,tiingo,-0.3282,-0.1685,-0.0581,0.5187,0.1577,-0.0762,0.4476,0.2325,-0.1399,0.0405,-0.2538,-0.1591
AMD,industrial,Information Technology,2022-09-24,10,1,0.37273,0.4942,1.187,distressed,4.454,safe,7,strong,-2.143,clean,elevated,-0.0268,-0.1031,-0.1817,0.6167,-0.1009,63,elevated,tiingo,-0.0268,0.4656,0.1651,-0.1098,0.4894,0.2356,-0.1013,0.0132,-0.2383,-0.179,0.3477,0.184
AMD,industrial,Information Technology,2022-09-24,10,2,0.37273,0.4942,1.187,distressed,4.454,safe,7,strong,-2.143,clean,elevated,0.4262,1.0342,-0.1971,0.5645,0.2775,126,elevated,tiingo,-0.0268,0.4656,0.1651,-0.1098,0.4894,0.2356,-0.1013,0.0132,-0.2383,-0.179,0.3477,0.184
AMD,industrial,Information Technology,2022-09-24,10,4,0.37273,0.4942,1.187,distressed,4.454,safe,7,strong,-2.143,clean,elevated,0.4792,0.4792,-0.2572,0.5143,0.2646,252,elevated,tiingo,-0.0268,0.4656,0.1651,-0.1098,0.4894,0.2356,-0.1013,0.0132,-0.2383,-0.179,0.3477,0.184
AMD,industrial,Information Technology,2022-09-24,10,8,0.37273,0.4942,1.187,distressed,4.454,safe,7,strong,-2.143,clean,elevated,1.4789,0.5744,-0.3913,0.4984,0.8581,504,rising,tiingo,-0.0268,0.4656,0.1651,-0.1098,0.4894,0.2356,-0.1013,0.0132,-0.2383,-0.179,0.3477,0.184
AMD,industrial,Information Technology,2022-09-24,10,12,0.37273,0.4942,1.187,distressed,4.454,safe,7,strong,-2.143,clean,elevated,1.4738,0.3524,-0.63,0.5003,0.4599,756,distressed,tiingo,-0.0268,0.4656,0.1651,-0.1098,0.4894,0.2356,-0.1013,0.0132,-0.2383,-0.179,0.3477,0.184
AMD,industrial,Information Technology,2023-07-01,12,1,0.292605,-0.3783,0.839,elevated,4.735,safe,5,mixed,-2.377,clean,stable,-0.1084,-0.3679,-0.189,0.4028,-0.1152,63,rising,tiingo,-0.1084,0.3419,0.3044,-0.0933,-0.0251,-0.245,-0.2891,0.607,0.4781,0.0522,0.0815,
AMD,industrial,Information Technology,2023-07-01,12,2,0.292605,-0.3783,0.839,elevated,4.735,safe,5,mixed,-2.377,clean,stable,0.1965,0.4316,-0.2083,0.4218,0.0967,126,elevated,tiingo,-0.1084,0.3419,0.3044,-0.0933,-0.0251,-0.245,-0.2891,0.607,0.4781,0.0522,0.0815,
AMD,industrial,Information Technology,2023-07-01,12,4,0.292605,-0.3783,0.839,elevated,4.735,safe,5,mixed,-2.377,clean,stable,0.4151,0.4151,-0.3175,0.4502,0.2104,252,rising,tiingo,-0.1084,0.3419,0.3044,-0.0933,-0.0251,-0.245,-0.2891,0.607,0.4781,0.0522,0.0815,
AMD,industrial,Information Technology,2023-07-01,12,8,0.292605,-0.3783,0.839,elevated,4.735,safe,5,mixed,-2.377,clean,stable,0.1899,0.0908,-0.63,0.4932,-0.3201,504,distressed,tiingo,-0.1084,0.3419,0.3044,-0.0933,-0.0251,-0.245,-0.2891,0.607,0.4781,0.0522,0.0815,
AMD,industrial,Information Technology,2023-07-01,12,12,0.292605,-0.3783,0.839,elevated,4.735,safe,5,mixed,-2.377,clean,stable,2.8827,0.6087,-0.63,0.5465,2.0417,719,distressed,tiingo,-0.1084,0.3419,0.3044,-0.0933,-0.0251,-0.245,-0.2891,0.607,0.4781,0.0522,0.0815,
AMD,industrial,Information Technology,2024-03-30,14,1,0.215792,-0.441,0.927,elevated,4.515,safe,6,mixed,-2.405,clean,stable,-0.1399,-0.4527,-0.2131,0.4435,-0.1503,63,rising,tiingo,-0.1399,0.0405,-0.2538,-0.1591,0.3395,0.2307,0.3166,-0.0147,,,,
AMD,industrial,Information Technology,2024-03-30,14,2,0.215792,-0.441,0.927,elevated,4.515,safe,6,mixed,-2.405,clean,stable,-0.1051,-0.1991,-0.3006,0.4904,-0.2112,126,rising,tiingo,-0.1399,0.0405,-0.2538,-0.1591,0.3395,0.2307,0.3166,-0.0147,,,,
AMD,industrial,Information Technology,2024-03-30,14,4,0.215792,-0.441,0.927,elevated,4.515,safe,6,mixed,-2.405,clean,stable,-0.4384,-0.4384,-0.4747,0.4579,-0.5737,252,distressed,tiingo,-0.1399,0.0405,-0.2538,-0.1591,0.3395,0.2307,0.3166,-0.0147,,,,
AMD,industrial,Information Technology,2024-03-30,14,8,0.215792,-0.441,0.927,elevated,4.515,safe,6,mixed,-2.405,clean,stable,0.2009,0.0959,-0.5749,0.5547,-0.1774,504,distressed,tiingo,-0.1399,0.0405,-0.2538,-0.1591,0.3395,0.2307,0.3166,-0.0147,,,,
AMD,industrial,Information Technology,2024-03-30,14,12,0.215792,-0.441,0.927,elevated,4.515,safe,6,mixed,-2.405,clean,stable,1.4528,0.5296,-0.5749,0.5765,0.9101,532,distressed,tiingo,-0.1399,0.0405,-0.2538,-0.1591,0.3395,0.2307,0.3166,-0.0147,,,,
AES,industrial,Utilities,2022-06-30,8,1,0.073428,0.8553,2.582,rising,1.038,distress,4,mixed,-2.415,clean,rising,0.0905,0.4143,-0.1939,0.3702,0.172,63,elevated,tiingo,0.0905,0.274,-0.1591,-0.1189,-0.3228,0.381,-0.0649,0.0091,0.1225,-0.3362,-0.1607,0.0451
AES,industrial,Utilities,2022-06-30,8,2,0.073428,0.8553,2.582,rising,1.038,distress,4,mixed,-2.415,clean,rising,0.3893,0.9303,-0.1939,0.346,0.484,126,elevated,tiingo,0.0905,0.274,-0.1591,-0.1189,-0.3228,0.381,-0.0649,0.0091,0.1225,-0.3362,-0.1607,0.0451
AES,industrial,Utilities,2022-06-30,8,4,0.073428,0.8553,2.582,rising,1.038,distress,4,mixed,-2.415,clean,rising,0.0294,0.0294,-0.3167,0.3212,0.0023,252,rising,tiingo,0.0905,0.274,-0.1591,-0.1189,-0.3228,0.381,-0.0649,0.0091,0.1225,-0.3362,-0.1607,0.0451
AES,industrial,Utilities,2022-06-30,8,8,0.073428,0.8553,2.582,rising,1.038,distress,4,mixed,-2.415,clean,rising,-0.0916,-0.0469,-0.5658,0.346,-0.4287,504,distressed,tiingo,0.0905,0.274,-0.1591,-0.1189,-0.3228,0.381,-0.0649,0.0091,0.1225,-0.3362,-0.1607,0.0451
AES,industrial,Utilities,2022-06-30,8,12,0.073428,0.8553,2.582,rising,1.038,distress,4,mixed,-2.415,clean,rising,-0.4063,-0.1595,-0.6341,0.3891,-0.8652,756,distressed,tiingo,0.0905,0.274,-0.1591,-0.1189,-0.3228,0.381,-0.0649,0.0091,0.1225,-0.3362,-0.1607,0.0451
AES,industrial,Utilities,2022-12-31,10,1,0.129655,0.6405,1.314,rising,0.978,distress,4,mixed,-2.776,clean,rising,-0.1475,-0.4718,-0.2141,0.2915,-0.2216,63,rising,tiingo,-0.1475,-0.108,-0.3696,0.4455,-0.032,-0.0032,0.0696,-0.3039,-0.2011,0.2346,0.2027,-0.0224
AES,industrial,Utilities,2022-12-31,10,2,0.129655,0.6405,1.314,rising,0.978,distress,4,mixed,-2.776,clean,rising,-0.2395,-0.4217,-0.2886,0.2909,-0.3882,126,rising,tiingo,-0.1475,-0.108,-0.3696,0.4455,-0.032,-0.0032,0.0696,-0.3039,-0.2011,0.2346,0.2027,-0.0224
AES,industrial,Utilities,2022-12-31,10,4,0.129655,0.6405,1.314,rising,0.978,distress,4,mixed,-2.776,clean,rising,-0.3071,-0.3071,-0.5479,0.3408,-0.5217,252,distressed,tiingo,-0.1475,-0.108,-0.3696,0.4455,-0.032,-0.0032,0.0696,-0.3039,-0.2011,0.2346,0.2027,-0.0224
AES,industrial,Utilities,2022-12-31,10,8,0.129655,0.6405,1.314,rising,0.978,distress,4,mixed,-2.776,clean,rising,-0.5022,-0.2944,-0.5479,0.3614,-1.123,504,distressed,tiingo,-0.1475,-0.108,-0.3696,0.4455,-0.032,-0.0032,0.0696,-0.3039,-0.2011,0.2346,0.2027,-0.0224
AES,industrial,Utilities,2022-12-31,10,12,0.129655,0.6405,1.314,rising,0.978,distress,4,mixed,-2.776,clean,rising,-0.4227,-0.1673,-0.619,0.4063,-1.4366,756,distressed,tiingo,-0.1475,-0.108,-0.3696,0.4455,-0.032,-0.0032,0.0696,-0.3039,-0.2011,0.2346,0.2027,-0.0224
AES,industrial,Utilities,2023-06-30,12,1,0.107252,-0.7899,0.593,elevated,0.962,distress,3,weak,-2.89,clean,rising,-0.2611,-0.702,-0.3333,0.3193,-0.2679,63,distressed,tiingo,-0.2611,0.2805,-0.0647,-0.0068,0.1657,-0.3567,-0.0606,-0.0148,0.2825,0.0231,-0.0086,
AES,industrial,Utilities,2023-06-30,12,2,0.107252,-0.7899,0.593,elevated,0.962,distress,3,weak,-2.89,clean,rising,-0.0539,-0.1048,-0.4422,0.3862,-0.1537,126,rising,tiingo,-0.2611,0.2805,-0.0647,-0.0068,0.1657,-0.3567,-0.0606,-0.0148,0.2825,0.0231,-0.0086,
AES,industrial,Utilities,2023-06-30,12,4,0.107252,-0.7899,0.593,elevated,0.962,distress,3,weak,-2.89,clean,rising,-0.1211,-0.1211,-0.4422,0.3695,-0.3258,252,rising,tiingo,-0.2611,0.2805,-0.0647,-0.0068,0.1657,-0.3567,-0.0606,-0.0148,0.2825,0.0231,-0.0086,
AES,industrial,Utilities,2023-06-30,12,8,0.107252,-0.7899,0.593,elevated,0.962,distress,3,weak,-2.89,clean,rising,-0.39,-0.219,-0.5328,0.4184,-0.9,504,distressed,tiingo,-0.2611,0.2805,-0.0647,-0.0068,0.1657,-0.3567,-0.0606,-0.0148,0.2825,0.0231,-0.0086,
AES,industrial,Utilities,2023-06-30,12,12,0.107252,-0.7899,0.593,elevated,0.962,distress,3,weak,-2.89,clean,rising,-0.195,-0.0731,-0.5328,0.424,-1.036,720,distressed,tiingo,-0.2611,0.2805,-0.0647,-0.0068,0.1657,-0.3567,-0.0606,-0.0148,0.2825,0.0231,-0.0086,
AES,industrial,Utilities,2024-03-31,14,1,0.124696,0.8016,1.476,rising,0.982,distress,7,strong,-2.634,clean,elevated,-0.0256,-0.0984,-0.1989,0.3599,-0.036,63,elevated,tiingo,-0.0256,0.1613,-0.362,0.0023,-0.0606,0.2569,0.0502,-0.0215,,,,
AES,industrial,Utilities,2024-03-31,14,2,0.124696,0.8016,1.476,rising,0.982,distress,7,strong,-2.634,clean,elevated,0.1316,0.2806,-0.2492,0.3786,0.0255,126,elevated,tiingo,-0.0256,0.1613,-0.362,0.0023,-0.0606,0.2569,0.0502,-0.0215,,,,
AES,industrial,Utilities,2024-03-31,14,4,0.124696,0.8016,1.476,rising,0.982,distress,7,strong,-2.634,clean,elevated,-0.2763,-0.2763,-0.5266,0.4028,-0.4116,252,distressed,tiingo,-0.0256,0.1613,-0.362,0.0023,-0.0606,0.2569,0.0502,-0.0215,,,,
AES,industrial,Utilities,2024-03-31,14,8,0.124696,0.8016,1.476,rising,0.982,distress,7,strong,-2.634,clean,elevated,-0.1218,-0.0629,-0.5328,0.4524,-0.5001,504,distressed,tiingo,-0.0256,0.1613,-0.362,0.0023,-0.0606,0.2569,0.0502,-0.0215,,,,
AES,industrial,Utilities,2024-03-31,14,12,0.124696,0.8016,1.476,rising,0.982,distress,7,strong,-2.634,clean,elevated,-0.1029,-0.0502,-0.5328,0.4404,-0.6456,532,distressed,tiingo,-0.0256,0.1613,-0.362,0.0023,-0.0606,0.2569,0.0502,-0.0215,,,,
AFL,insurance,Financials,2022-09-30,8,1,0.05523,0.6403,1.086,stable,1.578,distress,4,mixed,,unknown,elevated,0.2874,1.7466,-0.0494,0.2334,0.2597,63,stable,tiingo,0.2874,-0.0957,0.0882,0.0851,0.1085,0.0205,0.0616,0.281,-0.0872,-0.0253,0.0248,0.1141
AFL,insurance,Financials,2022-09-30,8,2,0.05523,0.6403,1.086,stable,1.578,distress,4,mixed,,unknown,elevated,0.1641,0.3551,-0.1656,0.2431,0.198,126,elevated,tiingo,0.2874,-0.0957,0.0882,0.0851,0.1085,0.0205,0.0616,0.281,-0.0872,-0.0253,0.0248,0.1141
AFL,insurance,Financials,2022-09-30,8,4,0.05523,0.6403,1.086,stable,1.578,distress,4,mixed,,unknown,elevated,0.3746,0.3746,-0.1656,0.2146,0.2922,252,elevated,tiingo,0.2874,-0.0957,0.0882,0.0851,0.1085,0.0205,0.0616,0.281,-0.0872,-0.0253,0.0248,0.1141
AFL,insurance,Financials,2022-09-30,8,8,0.05523,0.6403,1.086,stable,1.578,distress,4,mixed,,unknown,elevated,1.1146,0.4542,-0.1656,0.2063,0.7479,504,elevated,tiingo,0.2874,-0.0957,0.0882,0.0851,0.1085,0.0205,0.0616,0.281,-0.0872,-0.0253,0.0248,0.1141
AFL,insurance,Financials,2022-09-30,8,12,0.05523,0.6403,1.086,stable,1.578,distress,4,mixed,,unknown,elevated,1.1481,0.2903,-0.1656,0.212,0.6808,756,elevated,tiingo,0.2874,-0.0957,0.0882,0.0851,0.1085,0.0205,0.0616,0.281,-0.0872,-0.0253,0.0248,0.1141
AFL,insurance,Financials,2023-03-31,10,1,0.056776,-0.6962,0.794,stable,1.694,distress,5,mixed,,unknown,elevated,0.0949,0.4371,-0.0815,0.1997,-0.0299,63,elevated,tiingo,0.0949,0.0957,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147
AFL,insurance,Financials,2023-03-31,10,2,0.056776,-0.6962,0.794,stable,1.694,distress,5,mixed,,unknown,elevated,0.1997,0.4392,-0.0815,0.1815,0.0724,126,stable,tiingo,0.0949,0.0957,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147
AFL,insurance,Financials,2023-03-31,10,4,0.056776,-0.6962,0.794,stable,1.694,distress,5,mixed,,unknown,elevated,0.3517,0.3517,-0.1112,0.1985,0.128,252,stable,tiingo,0.0949,0.0957,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147
AFL,insurance,Financials,2023-03-31,10,8,0.056776,-0.6962,0.794,stable,1.694,distress,5,mixed,,unknown,elevated,0.6518,0.2852,-0.1252,0.2067,0.125,504,stable,tiingo,0.0949,0.0957,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147
AFL,insurance,Financials,2023-03-31,10,12,0.056776,-0.6962,0.794,stable,1.694,distress,5,mixed,,unknown,elevated,0.8702,0.2321,-0.1355,0.1996,0.3013,756,stable,tiingo,0.0949,0.0957,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147
AFL,insurance,Financials,2023-09-30,12,1,0.049263,-0.7968,0.504,stable,1.724,distress,5,mixed,,unknown,elevated,0.0946,0.4358,-0.0603,0.1717,0.0316,63,elevated,tiingo,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147,,
AFL,insurance,Financials,2023-09-30,12,2,0.049263,-0.7968,0.504,stable,1.724,distress,5,mixed,,unknown,elevated,0.1267,0.2695,-0.1112,0.2149,-0.0086,126,stable,tiingo,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147,,
AFL,insurance,Financials,2023-09-30,12,4,0.049263,-0.7968,0.504,stable,1.724,distress,5,mixed,,unknown,elevated,0.5268,0.5268,-0.1112,0.1984,0.2798,252,stable,tiingo,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147,,
AFL,insurance,Financials,2023-09-30,12,8,0.049263,-0.7968,0.504,stable,1.724,distress,5,mixed,,unknown,elevated,0.5434,0.2423,-0.1355,0.2111,0.2262,504,stable,tiingo,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147,,
AFL,insurance,Financials,2023-09-30,12,12,0.049263,-0.7968,0.504,stable,1.724,distress,5,mixed,,unknown,elevated,0.6057,0.1995,-0.1355,0.2015,0.2729,656,stable,tiingo,0.0946,0.0293,0.0519,0.2883,-0.0998,0.0018,0.018,0.1011,-0.0046,0.0147,,
AFL,insurance,Financials,2024-03-31,14,1,0.036903,0.0457,1.337,stable,1.727,distress,5,mixed,,unknown,elevated,0.0514,0.222,-0.0677,0.1646,0.089,63,elevated,tiingo,0.0514,0.2613,-0.0748,0.0964,-0.0634,0.0634,0.002,0.0056,,,,
AFL,insurance,Financials,2024-03-31,14,2,0.036903,0.0457,1.337,stable,1.727,distress,5,mixed,,unknown,elevated,0.3261,0.7586,-0.0677,0.1798,0.2379,126,stable,tiingo,0.0514,0.2613,-0.0748,0.0964,-0.0634,0.0634,0.002,0.0056,,,,
AFL,insurance,Financials,2024-03-31,14,4,0.036903,0.0457,1.337,stable,1.727,distress,5,mixed,,unknown,elevated,0.3452,0.3452,-0.1252,0.1939,0.2129,252,stable,tiingo,0.0514,0.2613,-0.0748,0.0964,-0.0634,0.0634,0.002,0.0056,,,,
AFL,insurance,Financials,2024-03-31,14,8,0.036903,0.0457,1.337,stable,1.727,distress,5,mixed,,unknown,elevated,0.3499,0.1619,-0.1355,0.1997,0.336,504,stable,tiingo,0.0514,0.2613,-0.0748,0.0964,-0.0634,0.0634,0.002,0.0056,,,,
